2017-12-15 01:21:05,34,683,45
2017-12-15 01:20:05,39,683,44
2017-12-15 01:19:05,39,683,43
2017-12-15 01:20:05,39,683,44
2017-12-15 01:19:05,39,683,43
2017-12-15 01:20:05,39,683,44
2017-12-15 01:19:05,39,683,43
2017-12-15 01:20:05,39,683,44
2017-12-15 01:19:05,39,683,43
2017-12-15 01:20:05,39,683,44
2017-12-15 01:19:05,39,683,43
2017-12-15 01:20:05,39,683,44
2017-12-15 01:19:05,39,683,43
